node,x,y,OPERATOR,LEVEL0 BS
UE1,-685.512,-76.3503,-1,-1
UE1,-1327.37,346.564,-1,-1
UE1,-1156.21,83.3252,-1,-1
UE1,-1106.72,21.4764,-1,-1
UE1,-1200.26,12.2136,-1,-1
UE1,-1154.62,328.737,-1,-1
UE1,-978.414,468.547,-1,-1
UE1,-651.177,128.471,-1,-1
UE1,-1207.87,-325.563,-1,-1
UE1,-1289.97,189.952,-1,-1
UE1,-790.166,-536.185,-1,-1
UE1,-1566.73,-97.1252,-1,-1
UE1,-1293.62,364.638,-1,-1
UE1,-1143.3,-252.727,-1,-1
UE1,-1378.72,-327.04,-1,-1
UE1,-1247.7,-360.344,-1,-1
UE1,-916.764,36.9158,-1,-1
UE1,-1022.61,402.889,-1,-1
UE1,-639.141,335.451,-1,-1
UE1,-1444.27,-70.9625,-1,-1
UE1,-689.09,-430.333,-1,-1
UE1,-824.21,7.33939,-1,-1
UE1,-1143.99,-5.56485,-1,-1
UE1,-1233.9,-8.88963,-1,-1
UE1,-1549.43,-41.0626,-1,-1
UE1,-1321.44,-56.2246,-1,-1
UE1,-886.156,-72.9754,-1,-1
UE1,-1119.95,272.635,-1,-1
UE1,-1127.93,-557.702,-1,-1
UE1,-1326.53,-43.45,-1,-1
UE1,-1018.46,-240.604,-1,-1
UE1,-576.135,-297.736,-1,-1
UE1,-927.082,220.401,-1,-1
UE1,-1087.23,313.768,-1,-1
UE1,-598.48,-334.421,-1,-1
UE1,-552.539,-215.185,-1,-1
UE1,-1286.35,-478.544,-1,-1
UE1,-883.293,-207.782,-1,-1
UE1,-664.374,-3.87901,-1,-1
UE1,-1210.47,353.881,-1,-1
UE1,-1002.73,536.045,-1,-1
UE1,-886.851,-201.411,-1,-1
UE1,-806.897,-109.615,-1,-1
UE1,-1410.26,203.524,-1,-1
UE1,-618.009,412.462,-1,-1
UE1,-479.59,-137.931,-1,-1
UE1,-615.544,373.339,-1,-1
UE1,-1151.91,-289.916,-1,-1
UE1,-437.933,80.7849,-1,-1
UE1,-1347.25,-427.36,-1,-1
UE1,-904.369,-425.075,-1,-1
UE1,-1224.93,-314.022,-1,-1
UE1,-1399.73,-12.7426,-1,-1
UE1,-1299.21,-278.615,-1,-1
UE1,-762.366,-511.568,-1,-1
UE1,-847.181,12.6865,-1,-1
UE1,-780.032,-482.691,-1,-1
UE1,-937.089,490.903,-1,-1
UE1,-532.412,-24.4535,-1,-1
UE1,-1135.06,150.02,-1,-1
UE1,-1260.15,-201.093,-1,-1
UE1,-507.97,-26.1709,-1,-1
UE1,-817.709,433.835,-1,-1
UE1,-747.957,81.1643,-1,-1
UE1,-1325.92,-351.288,-1,-1
UE1,-730.918,257.62,-1,-1
UE1,-1033.72,506,-1,-1
UE1,-665.878,-379.159,-1,-1
UE1,-1010.77,401.246,-1,-1
UE1,-1018.07,155.385,-1,-1
UE1,-1283.51,115.11,-1,-1
UE1,-818.218,229.396,-1,-1
UE1,-752.566,251.897,-1,-1
UE1,-801.15,-9.84166,-1,-1
UE1,-659.813,65.3484,-1,-1
UE1,-973.976,459.021,-1,-1
UE1,-1110.12,-255.381,-1,-1
UE1,-1348.33,410.44,-1,-1
UE1,-703.698,-222.927,-1,-1
UE1,-633.749,205.2,-1,-1
UE1,-791.705,156.535,-1,-1
UE1,-672.922,-120.358,-1,-1
UE1,-486.546,-78.8842,-1,-1
UE1,-809.136,201.159,-1,-1
UE1,-1095.63,351.298,-1,-1
UE1,-1163.02,465.501,-1,-1
UE1,-1161.88,-350.072,-1,-1
UE1,-482.371,-39.2832,-1,-1
UE1,-753.032,-515.366,-1,-1
UE1,-523.897,-239.432,-1,-1
UE1,-1124.65,199.724,-1,-1
UE1,-1088.48,7.84463,-1,-1
UE1,-1428.68,313.16,-1,-1
UE1,-749.98,-191.433,-1,-1
UE1,-1035.23,569.256,-1,-1
UE1,-841.85,-309.809,-1,-1
UE1,-784.909,458.161,-1,-1
UE1,-1033.02,-225.421,-1,-1
UE1,-1471.53,-248.998,-1,-1
UE1,-1405.84,352.65,-1,-1
UE1,-1012.52,479.136,-1,-1
UE1,-1448.48,-331.133,-1,-1
UE1,-711.755,336.736,-1,-1
UE1,-1025.44,-564.287,-1,-1
UE1,-1427.36,-198.38,-1,-1
UE1,-797.953,-511.678,-1,-1
UE1,-839.023,-269.706,-1,-1
UE1,-744.556,-115.467,-1,-1
UE1,-674.635,412.608,-1,-1
UE1,-1358.7,-73.0996,-1,-1
UE1,-882.026,-324.07,-1,-1
UE1,-939.328,-569.68,-1,-1
UE1,-713.654,287.304,-1,-1
UE1,-694.928,375.847,-1,-1
UE1,-1243.59,340.751,-1,-1
UE1,-1401.87,-197.135,-1,-1
UE1,-951.328,235.56,-1,-1
UE1,-1333.35,-82.4932,-1,-1
UE1,-975.082,-305.003,-1,-1
UE1,-1129.31,305.864,-1,-1
UE1,-806.578,-63.1817,-1,-1
UE1,-967.158,510.195,-1,-1
UE1,-1208.73,116.243,-1,-1
UE1,-569.762,54.3403,-1,-1
UE1,-570.686,0.911374,-1,-1
UE1,-492.488,-106.271,-1,-1
UE1,-584.097,-268.072,-1,-1
UE1,-972.018,-103.158,-1,-1
UE1,-918.896,551.462,-1,-1
UE1,-1035.4,-436.394,-1,-1
UE1,-1310.61,78.2526,-1,-1
UE1,-794.945,429.184,-1,-1
UE1,-1485.42,52.2018,-1,-1
UE1,-720.006,61.0876,-1,-1
UE1,-658.89,-2.17173,-1,-1
UE1,-1496.28,-262.459,-1,-1
UE1,-1512.85,91.848,-1,-1
UE1,-1055.59,-541.787,-1,-1
UE1,-499.559,-32.8457,-1,-1
UE1,-1550.02,162.312,-1,-1
UE1,-1127.43,352.027,-1,-1
UE1,-924.003,-256.256,-1,-1
UE1,-751.636,366.034,-1,-1
UE1,-996.023,356.72,-1,-1
UE1,-1567.78,-70.5349,-1,-1
UE1,-447.664,-148.481,-1,-1
UE1,-1058.74,205.482,-1,-1
UE1,-1274.1,-428.316,-1,-1
UE1,-704.368,-379.29,-1,-1
UE1,-471.82,77.9898,-1,-1
UE1,-567.423,115.829,-1,-1
UE1,-864.762,-390.961,-1,-1
UE1,-1367.07,208.197,-1,-1
UE1,-1303.63,207.638,-1,-1
UE1,-1131.98,518.096,-1,-1
UE1,-1355.33,267.43,-1,-1
UE1,-1047.73,248.812,-1,-1
UE1,-859.77,-354.437,-1,-1
UE1,-973.501,-136.804,-1,-1
UE1,-868.342,-287.242,-1,-1
UE1,-509.968,137.598,-1,-1
UE1,-1061.92,329.77,-1,-1
UE1,-520.464,-288.611,-1,-1
UE1,-622.245,337.292,-1,-1
UE1,-1144.34,-159.447,-1,-1
UE1,-1338.41,-330.949,-1,-1
UE1,-1022.55,-375.819,-1,-1
UE1,-911.917,212.183,-1,-1
UE1,-567.725,-104.596,-1,-1
UE1,-1264.67,-116.308,-1,-1
UE1,-1539.61,169.752,-1,-1
UE1,-715.594,-403.996,-1,-1
UE1,-739.338,388.816,-1,-1
UE1,-724.224,485.689,-1,-1
UE1,-1122.97,-559.478,-1,-1
UE1,-953.032,500.551,-1,-1
UE1,-967.272,-412.888,-1,-1
UE1,-611.066,272.568,-1,-1
UE1,-1255.04,75.6605,-1,-1
UE1,-1159.25,57.6625,-1,-1
UE1,-1090.11,120.004,-1,-1
UE1,-987.172,-175.762,-1,-1
UE1,-1560.98,21.7607,-1,-1
UE1,-1002.87,389.619,-1,-1
UE1,-1503.52,-133.779,-1,-1
UE1,-1149.18,-555.064,-1,-1
UE1,-917.717,-422.227,-1,-1
UE1,-1086.96,-551.493,-1,-1
UE1,-872.649,530.298,-1,-1
UE1,-612.51,-399.154,-1,-1
UE1,-862.087,-130.581,-1,-1
UE1,-1177.32,-426.435,-1,-1
UE1,-1365.33,-356.721,-1,-1
UE1,-1065.19,146.153,-1,-1
UE1,-495.638,-6.22373,-1,-1
UE1,-823.378,293.107,-1,-1
UE1,-731.27,-485.873,-1,-1
UE1,-1307.94,112.605,-1,-1
UE1,-661.687,-342.939,-1,-1
UE1,-929.521,-365.109,-1,-1
UE1,-1401.16,-32.7257,-1,-1
UE1,-1260.97,170.952,-1,-1
UE1,-796.937,56.9164,-1,-1
UE1,-962.611,289.787,-1,-1
UE1,-817.1,29.701,-1,-1
UE1,-779.371,502.792,-1,-1
UE1,-866.235,521.923,-1,-1
UE1,-1504.2,-150.152,-1,-1
UE1,-1298.13,-445.169,-1,-1
UE1,-604.784,-249.055,-1,-1
UE1,-1110.17,-111.668,-1,-1
UE1,-609.981,12.3205,-1,-1
UE1,-612.586,-1.71506,-1,-1
UE1,-898.508,-529.619,-1,-1
UE1,-734.902,341.336,-1,-1
UE1,-1110.39,454.697,-1,-1
UE1,-539.862,143.437,-1,-1
UE1,-832.662,-52.596,-1,-1
UE1,-882.636,-216.167,-1,-1
UE1,-1307.63,435.277,-1,-1
UE1,-1087.88,411.615,-1,-1
UE1,-975.939,-404.853,-1,-1
UE1,-1261.73,181.047,-1,-1
UE1,-1065.13,124.824,-1,-1
UE1,-861.669,245.221,-1,-1
UE1,-1115.47,-500.928,-1,-1
UE1,-1184.86,452.654,-1,-1
UE1,-999.476,321.878,-1,-1
UE1,-950.188,87.013,-1,-1
UE1,-869.733,295.763,-1,-1
UE1,-1334.15,-212.569,-1,-1
UE1,-545.921,-82.8359,-1,-1
UE1,-727.388,482.897,-1,-1
UE1,-1071.68,-571.626,-1,-1
UE1,-871.305,97.8985,-1,-1
UE1,-785.168,-288.376,-1,-1
UE1,-1345.99,-288.496,-1,-1
UE1,-948.534,-46.8061,-1,-1
UE1,-771.548,-132.641,-1,-1
UE1,-849.368,75.4007,-1,-1
UE1,-1482.65,169.54,-1,-1
UE1,-635.622,-346.581,-1,-1
UE1,-1206.34,-8.67935,-1,-1
UE1,-569.725,200.178,-1,-1
UE1,-841.968,244.283,-1,-1
UE1,-501.434,-37.5526,-1,-1
UE1,-1084.18,-558.724,-1,-1
UE1,-1413.49,355.345,-1,-1
UE1,-853.855,-133.472,-1,-1
UE1,-554.419,-360.841,-1,-1
UE1,-831.303,468.186,-1,-1
UE1,-1361.72,370.014,-1,-1
UE1,-1176.61,231.18,-1,-1
UE1,-871.723,-271.407,-1,-1
UE1,-1530.77,123.609,-1,-1
UE1,-1336.28,435.231,-1,-1
UE1,-1114.97,-253.843,-1,-1
UE1,-1122.67,-218.181,-1,-1
UE1,-1321.39,376.619,-1,-1
UE1,-726.862,-315.218,-1,-1
UE1,-467.754,-29.5121,-1,-1
UE1,-1061.93,484.624,-1,-1
UE1,-825.116,-434.236,-1,-1
UE1,-1366.3,-309.749,-1,-1
UE1,-936.169,-404.369,-1,-1
UE1,-1246.65,-511.598,-1,-1
UE1,-996.367,131.134,-1,-1
UE1,-928.181,-441.413,-1,-1
UE1,-1154.31,417.4,-1,-1
UE1,-651.203,-367.702,-1,-1
UE1,-1272.77,18.0486,-1,-1
UE1,-1100.93,-216.283,-1,-1
UE1,-1328.74,86.3557,-1,-1
UE1,-1333.14,402.726,-1,-1
UE1,-765.199,140.031,-1,-1
UE1,-1087.89,133.35,-1,-1
UE1,-596.701,205.386,-1,-1
UE1,-850.657,-522.299,-1,-1
UE1,-1048.35,364.251,-1,-1
UE1,-1108.34,-58.4931,-1,-1
UE1,-753.64,-158.418,-1,-1
UE1,-773.15,22.4915,-1,-1
UE1,-1183.55,479.055,-1,-1
UE1,-983.186,-452.202,-1,-1
UE1,-1344.98,298.465,-1,-1
UE1,-1404.91,356.691,-1,-1
UE1,-911.31,-118.28,-1,-1
UE1,-691.868,94.8722,-1,-1
UE1,-1314.8,190.413,-1,-1
UE1,-725.564,302.123,-1,-1
UE1,-1269.39,-292.556,-1,-1
UE1,-1429.67,-223.667,-1,-1
UE1,-702.617,187.803,-1,-1
UE1,-1289.46,-189.883,-1,-1
UE1,-960.356,-235.138,-1,-1
UE1,-1397.73,263.377,-1,-1
UE1,-1336.17,165.306,-1,-1
UE1,-733.502,-417.478,-1,-1
UE1,-899.516,434.093,-1,-1
UE1,-1264.01,360.466,-1,-1
UE1,-913.615,487.52,-1,-1
UE1,-1154.81,22.8341,-1,-1
UE1,-867.029,-396.334,-1,-1
UE1,-1200.18,176.642,-1,-1
UE1,-621.211,-171.633,-1,-1
UE1,-1095.99,-422.241,-1,-1
UE1,-688.595,-11.535,-1,-1
UE1,-1020.31,165.811,-1,-1
UE1,-1283.83,-454.03,-1,-1
UE1,-1358.26,129.275,-1,-1
UE1,-478.093,109.238,-1,-1
UE1,-717.588,271.728,-1,-1
UE1,-1087.21,559.179,-1,-1
UE1,-865.249,380.467,-1,-1
UE1,-1397.74,-152.837,-1,-1
UE1,-568.024,271.713,-1,-1
UE1,-1088.3,424.985,-1,-1
UE1,-897.014,-132.406,-1,-1
UE1,-761.378,152.437,-1,-1
UE1,-1025.79,83.1376,-1,-1
UE1,-996.072,-66.1329,-1,-1
UE1,-1427.77,-258.528,-1,-1
UE1,-1175.98,503.914,-1,-1
UE1,-708.119,-486.118,-1,-1
UE1,-1059.22,-299.886,-1,-1
UE1,-1407.08,289.777,-1,-1
UE1,-719.07,309.538,-1,-1
UE1,-911.748,357.846,-1,-1
UE1,-1366.45,32.0674,-1,-1
UE1,-902.557,-73.6364,-1,-1
UE1,-449.477,-160.88,-1,-1
UE1,-871.649,-250.541,-1,-1
UE1,-1449.71,-153.314,-1,-1
UE1,-1200.69,416.539,-1,-1
UE1,-601.474,-219.795,-1,-1
UE1,-1239.21,-409.957,-1,-1
UE1,-1192.61,-215.892,-1,-1
UE1,-1504.26,239.126,-1,-1
UE1,-768.593,187.461,-1,-1
UE1,-570.902,-303.03,-1,-1
UE1,-1303.92,-91.383,-1,-1
UE1,-1417.88,-225.816,-1,-1
UE1,-759.425,-453.454,-1,-1
UE1,-723.296,167.898,-1,-1
UE1,-817.007,542.375,-1,-1
UE1,-1141.1,175.717,-1,-1
UE1,-757.032,-47.1131,-1,-1
UE1,-1321.49,264.405,-1,-1
UE1,-682.367,-369.659,-1,-1
UE1,-738.32,438.602,-1,-1
UE1,-1261.01,456.044,-1,-1
UE1,-1548.93,140.783,-1,-1
UE1,-526.568,269.57,-1,-1
UE1,-791.529,-142.866,-1,-1
UE1,-708.709,428.86,-1,-1
UE1,-519.243,55.3707,-1,-1
UE1,-655.611,283.901,-1,-1
UE1,-1408.68,380.16,-1,-1
UE1,-1299.56,256.208,-1,-1
UE1,-1001.91,441.665,-1,-1
UE1,-1428.72,135.615,-1,-1
UE1,-1025.18,-373.38,-1,-1
UE1,-945.179,-200.55,-1,-1
UE1,-562.687,-165.29,-1,-1
UE1,-896.358,-158.119,-1,-1
UE1,-1222.13,92.5808,-1,-1
UE1,-494.674,-209.899,-1,-1
UE1,-948.273,62.9522,-1,-1
UE1,-970.895,-119.944,-1,-1
UE1,-862.778,543.195,-1,-1
UE1,-834.487,-221.537,-1,-1
UE1,-1349.29,-444.671,-1,-1
UE1,-957.588,-80.6198,-1,-1
UE1,-784.564,-158.082,-1,-1
UE1,-1222.55,10.3793,-1,-1
UE1,-827.543,-533.604,-1,-1
UE1,-975.736,-422.794,-1,-1
UE1,-1281.89,321.849,-1,-1
UE1,-1156.52,-278.446,-1,-1
UE1,-886.132,396.245,-1,-1
UE1,-1396.18,237.942,-1,-1
UE1,-1135.37,-313.786,-1,-1
UE1,-1507.08,-131.753,-1,-1
UE1,-1226.98,239.214,-1,-1
UE1,-693.974,-316.937,-1,-1
UE1,-1060.25,487.126,-1,-1
UE1,-793.405,-511.636,-1,-1
UE1,-1180.73,-423.297,-1,-1
UE1,-590.783,-166.406,-1,-1
UE1,-775.456,-305.571,-1,-1
UE1,-1044.49,-463.079,-1,-1
UE1,-1285.89,286.669,-1,-1
UE1,-813.268,460.009,-1,-1
UE1,-485.766,146.798,-1,-1
UE1,-723.182,83.4197,-1,-1
UE1,-1262.31,290.253,-1,-1
UE1,-896.354,-81.9756,-1,-1
UE1,-855.048,-351.389,-1,-1
UE1,-821.044,-170.737,-1,-1
UE1,-965.066,-498.687,-1,-1
UE1,-989.903,-100.688,-1,-1
UE1,-1431.55,70.1785,-1,-1
UE1,-782.537,-78.9868,-1,-1
UE1,-873.863,527.422,-1,-1
UE1,-1004.34,-145.274,-1,-1
UE1,-1155.42,367.625,-1,-1
UE1,-1107.68,-466.484,-1,-1
UE1,-459.365,-94.193,-1,-1
UE1,-1066.77,32.5144,-1,-1
UE1,-975.529,-397.021,-1,-1
UE1,-1021.04,204.229,-1,-1
UE1,-787.144,-90.4545,-1,-1
UE1,-783.36,449.821,-1,-1
UE1,-1114.34,-76.3339,-1,-1
UE1,-687.759,-144.324,-1,-1
UE1,-828.632,-450.032,-1,-1
UE1,-1229.15,202.764,-1,-1
UE1,-1044.37,328.052,-1,-1
UE1,-1374.66,143.047,-1,-1
UE1,-940.686,242.238,-1,-1
UE1,-1398.99,-124.274,-1,-1
UE1,-259.071,1001.16,-1,-1
UE1,-346.632,416.837,-1,-1
UE1,-611.619,1346.75,-1,-1
UE1,-325.67,897.787,-1,-1
UE1,-834.827,1025.35,-1,-1
UE1,-843.757,1204.54,-1,-1
UE1,-521.122,344.014,-1,-1
UE1,-276.926,1383.71,-1,-1
UE1,-5.78145,880.424,-1,-1
UE1,-969.032,919.69,-1,-1
UE1,-18.3268,850.51,-1,-1
UE1,-582.673,1080.26,-1,-1
UE1,-803.255,1343.72,-1,-1
UE1,-160.83,1060.05,-1,-1
UE1,-341.127,726.71,-1,-1
UE1,-1065.27,819.215,-1,-1
UE1,-710.158,1111.83,-1,-1
UE1,-790.847,503.198,-1,-1
UE1,-48.752,1007.66,-1,-1
UE1,-517.248,467.058,-1,-1
UE1,-328.615,967.52,-1,-1
UE1,-271.935,1338.94,-1,-1
UE1,-178.157,732.023,-1,-1
UE1,-378.598,318.674,-1,-1
UE1,-255.922,1036.58,-1,-1
UE1,-632.958,751.42,-1,-1
UE1,39.2791,737.95,-1,-1
UE1,-503.012,1183.11,-1,-1
UE1,-249.215,644.885,-1,-1
UE1,-462.775,360.322,-1,-1
UE1,-795.949,925.907,-1,-1
UE1,-539.603,341.18,-1,-1
UE1,-800.159,675.025,-1,-1
UE1,-956.903,924.93,-1,-1
UE1,-241.75,952.219,-1,-1
UE1,-340.52,1008.14,-1,-1
UE1,-670.2,1128.4,-1,-1
UE1,-201.761,801.361,-1,-1
UE1,-770.346,445.085,-1,-1
UE1,-409.164,1359.08,-1,-1
UE1,24.0771,922.725,-1,-1
UE1,-167.371,400.794,-1,-1
UE1,-493.744,682.704,-1,-1
UE1,-595.78,1317.07,-1,-1
UE1,-612.016,914.036,-1,-1
UE1,-964.258,1156.76,-1,-1
UE1,-593.913,1067.13,-1,-1
UE1,-556.282,318.147,-1,-1
UE1,-761.605,817.333,-1,-1
UE1,-919.462,734.843,-1,-1
UE1,-931.813,1051.07,-1,-1
UE1,-601.981,367.275,-1,-1
UE1,-38.0219,744.669,-1,-1
UE1,-73.7723,1021.78,-1,-1
UE1,-778.403,986.211,-1,-1
UE1,-773.342,1140.61,-1,-1
UE1,-290.556,1040.53,-1,-1
UE1,-989.234,1086.14,-1,-1
UE1,-718.191,1302.11,-1,-1
UE1,-1001.95,845.543,-1,-1
UE1,-461.665,314.214,-1,-1
UE1,-585.661,726.14,-1,-1
UE1,-167.499,1011.68,-1,-1
UE1,-55.5063,837.663,-1,-1
UE1,-828.075,598.49,-1,-1
UE1,-445.005,973.625,-1,-1
UE1,-338.953,1386.61,-1,-1
UE1,-399.439,656.295,-1,-1
UE1,-977.605,613.314,-1,-1
UE1,-487.78,802.813,-1,-1
UE1,-371.279,1052.4,-1,-1
UE1,-789.412,931.215,-1,-1
UE1,-892.921,1245.02,-1,-1
UE1,-171.457,1220.29,-1,-1
UE1,-848.889,565.002,-1,-1
UE1,-841.824,951.931,-1,-1
UE1,-689.928,797.407,-1,-1
UE1,-935.882,993.455,-1,-1
UE1,-881.898,821.455,-1,-1
UE1,-455.604,1066.27,-1,-1
UE1,-140.975,826.329,-1,-1
UE1,-381.474,1083.77,-1,-1
UE1,-622.749,1426.89,-1,-1
UE1,-805.488,1305.21,-1,-1
UE1,-359.899,715.158,-1,-1
UE1,-437.715,802.631,-1,-1
UE1,-564.69,1194.77,-1,-1
UE1,-611.911,1320.2,-1,-1
UE1,-465.588,1237.75,-1,-1
UE1,-839.828,1273.92,-1,-1
UE1,-10.2376,1049.42,-1,-1
UE1,-422.366,1310.19,-1,-1
UE1,-54.1756,701.244,-1,-1
UE1,-456.872,1255.36,-1,-1
UE1,-221.126,1133.13,-1,-1
UE1,-657.828,766.594,-1,-1
UE1,-232.062,439.6,-1,-1
UE1,-549.616,1062.14,-1,-1
UE1,-493.676,405.278,-1,-1
UE1,-46.8303,823.43,-1,-1
UE1,-456.47,332.439,-1,-1
UE1,-573.96,770.122,-1,-1
UE1,-319.001,1392.8,-1,-1
UE1,-610.759,502.464,-1,-1
UE1,-587.118,981.338,-1,-1
UE1,-572.289,1227.81,-1,-1
UE1,-193.397,593.448,-1,-1
UE1,20.3967,937.936,-1,-1
UE1,-377.821,1129.92,-1,-1
UE1,-579.129,1173.06,-1,-1
UE1,-657.737,348.079,-1,-1
UE1,-854.892,1098.54,-1,-1
UE1,-808.782,495.953,-1,-1
UE1,-681.95,554.011,-1,-1
UE1,-732.783,1268.49,-1,-1
UE1,-321.145,879.554,-1,-1
UE1,-966.5,835.828,-1,-1
UE1,-190.852,1239.92,-1,-1
UE1,-946.26,580.51,-1,-1
UE1,-143.79,1298.39,-1,-1
UE1,-188.046,657.251,-1,-1
UE1,-810.102,1274,-1,-1
UE1,-183.621,707.064,-1,-1
UE1,-638.408,737.112,-1,-1
UE1,-876.119,464.311,-1,-1
UE1,-781.21,1043.17,-1,-1
UE1,-375.439,358.651,-1,-1
UE1,-232.975,598.741,-1,-1
UE1,-922.049,825.15,-1,-1
UE1,-277.565,382.598,-1,-1
UE1,-311.33,1356.65,-1,-1
UE1,-44.9232,701.637,-1,-1
UE1,-667.638,877.857,-1,-1
UE1,-636.027,952.769,-1,-1
UE1,-114.665,678.871,-1,-1
UE1,22.3471,938.191,-1,-1
UE1,-151.656,803.264,-1,-1
UE1,-886.144,478.747,-1,-1
UE1,-498.095,580.544,-1,-1
UE1,-143.74,877.126,-1,-1
UE1,-286.713,1170.47,-1,-1
UE1,-625.806,320.103,-1,-1
UE1,-454.103,1305.9,-1,-1
UE1,-838.329,1232.37,-1,-1
UE1,-328.236,1047.01,-1,-1
UE1,-767.408,677.675,-1,-1
UE1,-77.59,914.422,-1,-1
UE1,-93.2765,924.845,-1,-1
UE1,-763.723,592.99,-1,-1
UE1,-869.365,645.647,-1,-1
UE1,-52.7561,815.684,-1,-1
UE1,-934.15,1224.54,-1,-1
UE1,-429.089,857.864,-1,-1
UE1,-204.041,469.421,-1,-1
UE1,-530.033,1398.87,-1,-1
UE1,-221.382,1109.89,-1,-1
UE1,-574.808,1385.3,-1,-1
UE1,-747.798,1192.68,-1,-1
UE1,-925.272,1108.84,-1,-1
UE1,-513.557,1291.97,-1,-1
UE1,-51.3892,577.629,-1,-1
UE1,-124.071,455.973,-1,-1
UE1,-929.805,1199.72,-1,-1
UE1,-578.722,900.182,-1,-1
UE1,-535.733,937.742,-1,-1
UE1,-781.242,715.165,-1,-1
UE1,-896.081,459.066,-1,-1
UE1,-528.456,1315.17,-1,-1
UE1,-307.456,845.233,-1,-1
UE1,-657.229,1101.84,-1,-1
UE1,-116.245,791.029,-1,-1
UE1,-660.283,631.234,-1,-1
UE1,-511.218,914.523,-1,-1
UE1,-503.503,381.344,-1,-1
UE1,-504.319,829.671,-1,-1
UE1,-502.551,1326.61,-1,-1
UE1,-376.184,709.274,-1,-1
UE1,-764.298,748.654,-1,-1
UE1,-198.448,885.071,-1,-1
UE1,-540.722,935.907,-1,-1
UE1,-224.249,495.082,-1,-1
UE1,-814.853,448.805,-1,-1
UE1,-262.96,693.886,-1,-1
UE1,-478.622,804.835,-1,-1
UE1,-599.101,792.929,-1,-1
UE1,-360.889,849.608,-1,-1
UE1,-584.329,605.756,-1,-1
UE1,-773.489,1266.21,-1,-1
UE1,-373.137,843.752,-1,-1
UE1,-1025.86,1085.4,-1,-1
UE1,-549.211,1016.29,-1,-1
UE1,-312.872,541.758,-1,-1
UE1,-605.169,734.939,-1,-1
UE1,-918.016,1062.5,-1,-1
UE1,-817.053,1257.44,-1,-1
UE1,-638.348,640.296,-1,-1
UE1,-763.8,1047.57,-1,-1
UE1,-187.121,925.098,-1,-1
UE1,-981.88,653.674,-1,-1
UE1,-595.134,1080.52,-1,-1
UE1,-271.744,647.846,-1,-1
UE1,-430.618,1298.91,-1,-1
UE1,-931.05,804.06,-1,-1
UE1,-590.797,1261.28,-1,-1
UE1,-857.81,530.157,-1,-1
UE1,-1044.82,961.483,-1,-1
UE1,-403.653,561.35,-1,-1
UE1,-704.706,1188.96,-1,-1
UE1,-890.138,1187.77,-1,-1
UE1,-66.4169,1113.46,-1,-1
UE1,-986.475,760.485,-1,-1
UE1,40.2756,721.789,-1,-1
UE1,41.3235,1056.4,-1,-1
UE1,-476.477,1319.19,-1,-1
UE1,-311.819,477.425,-1,-1
UE1,-391.099,394.966,-1,-1
UE1,-462.173,818.201,-1,-1
UE1,-563.98,1214.96,-1,-1
UE1,-878.153,653.709,-1,-1
UE1,-317.172,682.199,-1,-1
UE1,-580.019,1195.72,-1,-1
UE1,-376.784,982.744,-1,-1
UE1,-725.041,544.956,-1,-1
UE1,-617.118,845.254,-1,-1
UE1,-446.108,1312.92,-1,-1
UE1,-370.611,377.667,-1,-1
UE1,-805.381,1260.68,-1,-1
UE1,-607.917,512.825,-1,-1
UE1,-540.68,306.249,-1,-1
UE1,-74.8281,942.798,-1,-1
UE1,-1020.42,856.223,-1,-1
UE1,-522.562,1210.72,-1,-1
UE1,-305.655,488.716,-1,-1
UE1,-525.628,498.363,-1,-1
UE1,-141.669,1141.28,-1,-1
UE1,-781.278,638.872,-1,-1
UE1,-22.2094,744.007,-1,-1
UE1,-947.485,924.641,-1,-1
UE1,-482.931,908.019,-1,-1
UE1,-709.269,555.116,-1,-1
UE1,-787.049,608.362,-1,-1
UE1,-277.669,1388.92,-1,-1
UE1,-319.952,1378.91,-1,-1
UE1,-905.725,1248.04,-1,-1
UE1,-315.51,546.057,-1,-1
UE1,-834.005,876.287,-1,-1
UE1,-415.398,1359.86,-1,-1
UE1,-542.398,745.395,-1,-1
UE1,-605.531,1230.76,-1,-1
UE1,-850.275,965.708,-1,-1
UE1,-360.747,908.543,-1,-1
UE1,-486.15,815.169,-1,-1
UE1,-420.162,575.899,-1,-1
UE1,-914.276,471.349,-1,-1
UE1,-551.235,1164.47,-1,-1
UE1,-949.249,1174.23,-1,-1
UE1,-574.278,428.475,-1,-1
UE1,-135.579,448.898,-1,-1
UE1,-782.287,902.748,-1,-1
UE1,-303.212,609.766,-1,-1
UE1,-695.824,586.641,-1,-1
UE1,-821.266,431.813,-1,-1
UE1,-231.635,1072.14,-1,-1
UE1,-175.422,698.668,-1,-1
UE1,-436.422,515.454,-1,-1
UE1,-341.454,365.447,-1,-1
UE1,-915.556,1019.35,-1,-1
UE1,-357.785,623.587,-1,-1
UE1,-248.701,567.798,-1,-1
UE1,-458.335,1076.34,-1,-1
UE1,-551.498,412.879,-1,-1
UE1,-118.339,943.244,-1,-1
UE1,-376.461,1397.69,-1,-1
UE1,-838.139,1206.3,-1,-1
UE1,-324.293,1078.53,-1,-1
UE1,13.7942,882.643,-1,-1
UE1,-911.527,646.319,-1,-1
UE1,-733.538,450.181,-1,-1
UE1,-55.4881,859.447,-1,-1
UE1,-56.9556,1115.38,-1,-1
UE1,33.8845,773.473,-1,-1
UE1,-797.361,641.832,-1,-1
