0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
-124.841,-102.452,-115.173,-120.215,-131.631,-134.345,-126.243,-122.228,-105.364,-122.87,-126.807,-132.609,-136.333,-138.499,-131.949,-138.355,-135.79,-126.313,-131.242,-124.214,-109.876,-119.633,-128.391,-131.05,-129.675,-124.24,-115.788,-112.423,-124.073,-128.911,-133.308,-134.11,-137.219,-136.506,-136.435,-132.216,-130.336,-120.361,-124.112,-106.454,-119.471,-129.612,-131.177,-130.991,-125.644,-115.767,-113.177,-124.085,-128.949,-134.817,-135.259,-136.183,-135.498,-135.855,-132.02,-128.686,-121.163,-123.062,-108.392,-115.684,-127.899,-132.718,-129.125,-123.3,-112.42,-107.157,-124.974,-127.317,-132.933,-134.172,-136.297,-135.158,-135.991,-131.038,-128.459,-118.858
-127.932,-105.825,-118.992,-128.465,-129.361,-124.155,-131.125,-112.82,-107.996,-119.528,-125.991,-133.646,-140.603,-147.15,-134.941,-135.757,-135.851,-131.162,-122.495,-125.026,-112.666,-118.849,-128.186,-131.233,-130.572,-125.81,-117.601,-107.913,-122.037,-127.934,-132.871,-133.943,-137.397,-136.919,-137.035,-133.201,-131.59,-122.6,-124.932,-109.892,-118.122,-129.41,-131.4,-131.812,-127.111,-116.93,-108.538,-122.177,-128.059,-134.326,-135.158,-136.325,-135.971,-136.474,-133.002,-130.09,-123.383,-123.89,-111.537,-114.537,-127.613,-132.952,-130.02,-124.925,-113.78,-100.1,-123.104,-126.223,-132.438,-134.105,-136.478,-135.619,-136.65,-132.096,-129.87,-121.408
-114.791,-112.837,-102.413,-121.575,-126.44,-132.606,-124.655,-119.75,-118.854,-113.006,-121.815,-135.096,-129.753,-127.489,-130.882,-139.972,-124.799,-131.052,-123.736,-119.051,-108.764,-104.595,-121.759,-126.399,-127.653,-123.951,-124.821,-117.66,-121.184,-123.371,-128.72,-129.818,-134.361,-134.278,-135.08,-131.897,-131.664,-126.056,-118.933,-107.924,-106.008,-123.58,-126.69,-129.059,-125.474,-124.863,-115.371,-119.886,-123.149,-130.806,-131.371,-132.986,-133.262,-134.438,-131.579,-130.563,-125.727,-117.291,-108.728,-92.0462,-120.916,-128.798,-126.851,-122.791,-123.075,-114.682,-121.643,-121.143,-128.255,-130.015,-133.23,-132.779,-134.841,-130.718,-130.057,-124.136
-118.418,-100.151,-103.343,-129.205,-128.816,-132.774,-120.187,-118.271,-105.978,-108.356,-125.614,-133.404,-133.407,-139.917,-131.817,-132.83,-134.874,-133.92,-120.348,-123.994,-113.106,-114.338,-126.016,-129.895,-130.374,-126.362,-121.842,-108.677,-118.929,-125.2,-131.019,-132.421,-136.55,-136.406,-136.888,-133.544,-132.557,-125.31,-123.9,-110.937,-112.738,-127.39,-130.134,-131.603,-127.667,-121.285,-105.483,-118.627,-125.352,-132.599,-133.806,-135.354,-135.49,-136.317,-133.306,-131.282,-125.655,-122.733,-112.349,-108.343,-125.278,-131.844,-129.75,-125.428,-118.972,-102.691,-120.02,-123.137,-130.504,-132.702,-135.572,-135.089,-136.594,-132.466,-130.968,-123.959
-121.155,-112.462,-122.511,-123.856,-131.413,-125.972,-121.217,-121.187,-121.154,-125.798,-133.48,-135.491,-128.458,-135.302,-131.294,-131.575,-122.792,-127.65,-117.166,-119.083,-101.923,-121.354,-127.727,-128.934,-124.451,-114.989,-119.251,-122.946,-129.001,-130.886,-133.629,-133.475,-135.443,-133.828,-133.142,-127.293,-125.033,-115.514,-118.944,-102.949,-122.664,-128.956,-128.907,-126.251,-117.367,-120.98,-122.984,-128.591,-130.645,-135.403,-134.43,-134.482,-132.524,-132.436,-127.041,-122.97,-113.759,-117.923,-101.542,-119.11,-127.526,-130.472,-123.834,-113.415,-119.397,-120.428,-129.483,-129.596,-133.443,-133.169,-134.455,-132.198,-132.483,-125.656,-122.369,-110.391
-110.208,-89.8296,-108.119,-123.441,-132.121,-131.209,-120.822,-121.845,-124.667,-126.07,-122.221,-134.529,-130.063,-136.612,-135.957,-137.625,-125.511,-134.026,-118.181,-116.709,-83.2348,-114.31,-124.234,-126.868,-125.217,-119.088,-122.179,-120.169,-125.633,-127.435,-131.053,-131.305,-134.462,-133.564,-133.719,-129.349,-128.559,-121.835,-116.544,-86.0789,-116.251,-125.803,-126.982,-126.929,-121.136,-122.902,-119.326,-124.886,-127.151,-133.047,-132.543,-133.263,-132.358,-133.019,-129.027,-127.148,-121.037,-114.794,-84.5705,-110.523,-123.813,-128.928,-124.397,-117.537,-121.055,-117.109,-126.105,-125.803,-130.773,-131.17,-133.362,-131.925,-133.294,-127.924,-126.547,-118.932
-127.526,-108.48,-103.785,-125.251,-129.577,-130.063,-130.527,-117.787,-100.566,-121.494,-120.941,-127.015,-137.937,-133.439,-137.076,-134.319,-124.467,-133.669,-127.442,-124.633,-113.892,-115.656,-126.656,-130.396,-130.739,-126.686,-121.261,-106.725,-118.952,-125.672,-131.438,-132.842,-136.877,-136.708,-137.135,-133.758,-132.657,-125.155,-124.542,-111.704,-114.072,-127.975,-130.624,-131.945,-127.959,-120.572,-103.738,-118.865,-125.858,-132.951,-134.195,-135.71,-135.803,-136.574,-133.531,-131.355,-125.614,-123.427,-113.099,-110.263,-125.943,-132.283,-130.139,-125.785,-118.15,-99.4514,-120.13,-123.675,-130.926,-133.122,-135.92,-135.415,-136.831,-132.694,-131.071,-123.911
-126.988,-107.914,-113.308,-129.709,-135.32,-128.832,-118.44,-114.759,-103.259,-123.552,-121.536,-137.27,-137.55,-143.825,-133.539,-131.322,-135.787,-135.184,-124.986,-125.271,-113.26,-119.008,-128.297,-131.365,-130.762,-126.073,-117.649,-107.061,-121.828,-127.918,-132.909,-134.014,-137.49,-137.034,-137.161,-133.364,-131.756,-122.81,-125.179,-110.603,-118.201,-129.51,-131.534,-131.986,-127.352,-116.876,-107.842,-122.018,-128.059,-134.344,-135.231,-136.419,-136.096,-136.604,-133.167,-130.266,-123.622,-124.151,-112.178,-114.744,-127.719,-133.076,-130.214,-125.203,-113.717,-98.6895,-122.927,-126.205,-132.47,-134.188,-136.575,-135.746,-136.78,-132.271,-130.055,-121.682
-109.434,-116.578,-116.776,-119.005,-128.182,-126.248,-117.057,-125.517,-129.052,-121.277,-125.752,-128.555,-130.052,-130.127,-128.067,-131.951,-135.724,-127.223,-126.694,-112.901,-93.0747,-116.154,-123.832,-125.606,-122.587,-115.261,-123.614,-123.22,-127.595,-128.359,-131.132,-130.894,-133.528,-132.249,-132.254,-127.424,-127.005,-121.655,-112.685,-100.221,-118.584,-125.39,-125.637,-124.603,-117.843,-124.58,-122.534,-126.802,-127.962,-133.239,-132.038,-132.341,-130.893,-131.484,-127.042,-125.653,-120.17,-110.686,-96.8049,-114.086,-123.598,-127.648,-121.636,-113.196,-123.068,-120.743,-127.941,-126.919,-130.948,-130.568,-132.377,-130.444,-131.771,-125.808,-124.852,-118.234
-109.125,-99.7497,-106.039,-113.169,-129.779,-133.343,-122.715,-131.081,-115.732,-115.441,-121.794,-130.462,-123.873,-126.422,-136.575,-138.139,-130.28,-130.363,-125.31,-117.173,-105.719,-105.599,-121.39,-125.68,-126.527,-122.535,-124.808,-119.205,-122.753,-124.166,-128.845,-129.622,-133.912,-133.658,-134.406,-131.041,-130.895,-125.466,-117.034,-105.529,-108.583,-123.268,-125.942,-128.041,-124.193,-125.033,-117.362,-121.525,-123.843,-131.02,-131.132,-132.533,-132.575,-133.734,-130.703,-129.786,-124.945,-115.166,-106.025,-97.7822,-120.655,-128.125,-125.67,-121.256,-123.3,-116.35,-123.139,-122.12,-128.449,-129.706,-132.749,-132.081,-134.143,-129.794,-129.222,-123.314
-116.02,-99.1551,-120.751,-132.94,-130.982,-128.973,-117.773,-121.058,-123.43,-129.472,-121.564,-133.622,-131.247,-135.102,-134.092,-132.089,-128.833,-123.371,-120.763,-117.566,-93.2326,-112.948,-123.987,-127.011,-125.988,-120.449,-122.294,-119.041,-124.655,-126.761,-130.74,-131.182,-134.609,-133.887,-134.164,-130.055,-129.314,-122.591,-117.412,-90.8838,-114.736,-125.589,-127.161,-127.612,-122.337,-122.833,-117.983,-123.87,-126.509,-132.723,-132.476,-133.383,-132.731,-133.483,-129.741,-127.954,-122.005,-115.694,-92.7039,-108.248,-123.485,-129.122,-125.185,-119.027,-120.908,-115.772,-125.161,-125.027,-130.42,-131.121,-133.512,-132.293,-133.777,-128.698,-127.398,-119.987
-119.865,-81.8662,-117.934,-123.041,-128.423,-125.339,-125.473,-120.126,-117.844,-117.37,-128.441,-131.88,-119.379,-131.112,-127.509,-132.734,-124.582,-127.596,-118.207,-119.295,-95.3636,-114.81,-125.198,-128.068,-126.782,-121.025,-120.799,-117.737,-124.568,-127.364,-131.443,-131.963,-135.259,-134.499,-134.644,-130.413,-129.317,-121.655,-119.156,-87.1787,-115.952,-126.687,-128.205,-128.341,-122.831,-121.34,-116.93,-123.965,-127.189,-133.301,-133.21,-134.091,-133.372,-133.986,-130.13,-127.846,-121.311,-117.66,-92.652,-110.128,-124.704,-130.041,-126.052,-119.705,-119.198,-114.069,-125.17,-125.663,-131.111,-131.927,-134.209,-132.963,-134.229,-129.081,-127.363,-119.119
-117.704,-106.302,-108.521,-121.633,-133.024,-126.827,-125.955,-122.423,-114.002,-120.039,-122.131,-133.822,-131.915,-136.252,-138.267,-130.083,-135.643,-135.293,-127.199,-121.252,-108.956,-110.183,-124.022,-128.122,-128.72,-124.611,-123.02,-114.328,-120.539,-124.544,-130.01,-131.189,-135.411,-135.221,-135.802,-132.415,-131.742,-125.141,-121.143,-106.879,-109.743,-125.601,-128.372,-130.068,-126.076,-122.9,-111.917,-119.679,-124.498,-131.848,-132.635,-134.139,-134.236,-135.189,-132.137,-130.516,-125.101,-119.734,-108.35,-101.7,-123.262,-130.27,-128.006,-123.529,-120.837,-110.312,-121.266,-122.421,-129.535,-131.399,-134.357,-133.798,-135.517,-131.26,-130.096,-123.378
-121.044,-110.257,-114.039,-130.375,-134.924,-131.929,-129.278,-118.318,-104.5,-120.729,-126.347,-133.608,-129.479,-132.508,-135.182,-134.713,-136.066,-131.333,-122.525,-124.259,-111.707,-117.035,-127.244,-130.554,-130.225,-125.636,-119.288,-108.599,-121.197,-126.994,-132.153,-133.292,-136.957,-136.569,-136.808,-133.107,-131.74,-123.42,-124.161,-108.885,-116.199,-128.538,-130.742,-131.484,-126.976,-118.766,-107.852,-121.15,-127.105,-133.68,-134.565,-135.837,-135.618,-136.237,-132.888,-130.315,-123.97,-123.044,-110.62,-112.092,-126.622,-132.368,-129.636,-124.704,-116.0,-101.181,-122.242,-125.171,-131.701,-133.478,-136.009,-135.246,-136.451,-131.994,-130.044,-122.065
-112.486,-94.811,-116.727,-131.629,-129.102,-130.268,-122.743,-115.823,-120.242,-122.496,-136.233,-133.851,-137.902,-144.055,-131.619,-143.191,-128.545,-127.068,-110.642,-123.434,-108.441,-122.431,-129.418,-131.163,-128.063,-120.927,-113.124,-119.171,-127.727,-131.092,-134.49,-134.788,-137.104,-135.861,-135.299,-130.12,-127.38,-114.271,-123.325,-106.122,-122.96,-130.559,-131.199,-129.507,-122.496,-115.101,-119.911,-127.63,-131.011,-136.037,-135.775,-136.175,-134.738,-134.689,-129.951,-125.284,-115.06,-122.409,-107.014,-119.605,-129.098,-132.637,-127.568,-119.963,-112.497,-116.143,-128.406,-129.743,-134.223,-134.661,-136.2,-134.441,-134.708,-128.785,-125.077,-111.504
-117.242,-81.7702,-120.299,-119.197,-130.822,-129.219,-123.845,-120.768,-120.815,-123.773,-130.859,-126.21,-125.512,-137.169,-131.58,-132.431,-127.694,-128.796,-113.415,-118.59,-91.2263,-114.878,-125.02,-127.774,-126.291,-120.328,-121.068,-118.585,-125.015,-127.504,-131.412,-131.837,-135.052,-134.229,-134.35,-130.033,-128.982,-121.488,-118.444,-81.3482,-116.257,-126.523,-127.899,-127.899,-122.215,-121.704,-117.81,-124.379,-127.296,-133.304,-133.072,-133.883,-133.075,-133.679,-129.741,-127.509,-120.998,-116.894,-87.9745,-110.518,-124.555,-129.757,-125.54,-118.938,-119.651,-115.134,-125.577,-125.836,-131.098,-131.765,-133.991,-132.662,-133.925,-128.667,-126.992,-118.791
-121.043,-98.6752,-109.33,-127.654,-130.4,-136.589,-122.487,-120.875,-110.654,-114.851,-127.392,-123.734,-129.624,-134.082,-134.348,-139.312,-127.428,-126.996,-124.217,-123.485,-110.112,-116.092,-126.711,-130.062,-129.729,-125.063,-119.743,-110.403,-121.457,-126.765,-131.859,-132.944,-136.63,-136.223,-136.485,-132.755,-131.471,-123.328,-123.383,-107.034,-115.452,-128.053,-130.252,-131.026,-126.459,-119.41,-109.338,-121.254,-126.832,-133.451,-134.232,-135.49,-135.252,-135.901,-132.525,-130.055,-123.74,-122.205,-108.955,-110.801,-126.086,-131.925,-129.115,-124.081,-116.772,-104.063,-122.421,-124.917,-131.416,-133.111,-135.661,-134.87,-136.128,-131.616,-129.751,-121.805
-121.898,-105.779,-106.394,-122.125,-127.834,-123.824,-113.802,-119.589,-115.042,-119.793,-126.965,-128.812,-132.192,-137.288,-135.9,-138.18,-129.611,-127.513,-125.273,-119.038,-105.654,-108.216,-122.826,-126.903,-127.423,-123.184,-123.702,-117.224,-122.045,-124.598,-129.557,-130.478,-134.644,-134.365,-134.983,-131.517,-131.062,-124.94,-118.911,-104.199,-109.491,-124.542,-127.147,-128.876,-124.785,-123.829,-115.283,-121.004,-124.401,-131.565,-131.937,-133.33,-133.317,-134.336,-131.208,-129.868,-124.623,-117.273,-105.398,-99.5646,-122.1,-129.178,-126.636,-121.976,-121.926,-113.87,-122.579,-122.543,-129.133,-130.603,-133.537,-132.854,-134.695,-130.297,-129.369,-122.896
-122.275,-118.824,-104.511,-116.441,-118.291,-135.973,-122.443,-132.441,-121.749,-124.368,-109.937,-118.073,-122.454,-133.382,-129.273,-136.732,-129.844,-129.367,-130.556,-122.652,-122.679,-106.125,-113.781,-123.744,-130.092,-129.278,-131.494,-124.537,-119.513,-110.228,-120.631,-124.264,-132.434,-133.994,-136.028,-134.678,-135.53,-132.388,-122.621,-122.738,-104.566,-115.921,-124.425,-131.055,-130.284,-131.341,-122.294,-116.28,-108.801,-123.624,-126.771,-130.618,-133.301,-135.455,-134.338,-134.908,-132.019,-121.689,-122.866,-111.773,-111.371,-126.749,-129.33,-128.485,-130.171,-123.665,-118.693,-105.781,-119.578,-125.393,-131.19,-132.708,-136.108,-133.794,-134.406,-131.027
-126.705,-125.975,-104.682,-112.429,-132.274,-132.137,-130.804,-130.871,-121.561,-122.317,-112.81,-119.48,-129.755,-135.162,-136.942,-138.114,-137.353,-139.844,-126.944,-122.435,-121.437,-102.653,-115.649,-124.519,-130.024,-128.827,-130.598,-123.069,-118.268,-112.282,-122.36,-125.541,-133.001,-134.293,-136.119,-134.509,-135.178,-131.669,-122.393,-121.401,-98.5649,-117.746,-125.128,-131.042,-129.888,-130.414,-120.601,-114.908,-111.542,-125.019,-127.839,-131.277,-133.558,-135.542,-134.177,-134.489,-131.343,-121.356,-121.594,-108.626,-113.608,-127.4,-129.263,-127.998,-129.169,-122.083,-117.59,-107.773,-121.408,-126.496,-131.79,-132.988,-136.151,-133.593,-133.999,-130.287
-114.979,-117.233,-108.424,-108.82,-124.092,-128.717,-129.831,-132.108,-123.414,-122.989,-116.141,-119.582,-124.91,-126.622,-131.057,-132.062,-133.713,-132.02,-126.604,-118.325,-120.433,-101.99,-108.621,-120.35,-127.504,-126.919,-131.058,-125.486,-122.996,-116.469,-121.323,-123.087,-130.844,-132.157,-134.304,-132.859,-134.054,-131.325,-118.294,-120.852,-106.782,-112.325,-121.104,-128.619,-128.039,-131.108,-123.574,-120.642,-114.97,-124.851,-125.568,-128.892,-131.314,-133.661,-132.467,-133.469,-130.721,-117.15,-120.799,-110.399,-105.857,-124.019,-126.599,-126.019,-129.933,-124.264,-122.55,-114.163,-120.756,-123.748,-129.428,-130.651,-134.385,-131.883,-132.869,-129.714
-118.951,-117.313,-96.8426,-123.689,-135.545,-132.174,-128.032,-121.7,-117.443,-107.555,-124.364,-123.472,-132.339,-129.526,-132.946,-131.699,-131.04,-133.205,-132.261,-122.146,-115.462,-103.624,-121.775,-127.306,-129.705,-126.849,-126.285,-116.183,-116.939,-120.554,-127.74,-129.621,-134.902,-135.266,-136.307,-133.655,-133.501,-128.218,-122.061,-114.644,-97.8121,-123.495,-127.676,-130.908,-128.12,-125.989,-112.653,-115.033,-120.579,-129.686,-131.32,-133.489,-134.39,-135.717,-133.361,-132.506,-128.119,-120.759,-115.33,-93.6033,-120.678,-129.683,-128.979,-125.89,-124.311,-113.945,-117.426,-117.733,-127.101,-130.087,-133.811,-133.909,-136.146,-132.614,-132.076,-126.73
-122.084,-118.859,-111.438,-123.526,-128.448,-131.95,-127.145,-130.692,-114.088,-112.417,-106.576,-126.359,-126.684,-131.766,-134.976,-134.665,-129.095,-130.668,-137.898,-124.244,-122.832,-107.711,-117.7,-125.896,-131.162,-129.955,-130.944,-122.794,-116.078,-109.659,-122.46,-126.221,-133.72,-135.103,-136.892,-135.349,-135.901,-132.284,-124.205,-122.674,-102.533,-119.366,-126.478,-132.112,-130.954,-130.66,-120.193,-111.945,-109.592,-124.745,-128.48,-132.055,-134.428,-136.344,-135.038,-135.208,-132.059,-123.276,-122.92,-111.217,-115.861,-128.547,-130.457,-129.181,-129.44,-122.08,-115.082,-103.529,-121.35,-127.309,-132.579,-133.885,-136.927,-134.478,-134.76,-131.029
-113.898,-109.887,-92.0663,-122.329,-125.419,-122.51,-129.97,-123.805,-111.897,-123.155,-112.729,-131.97,-125.32,-127.194,-128.472,-131.09,-132.294,-131.423,-122.383,-119.117,-111.605,-99.3823,-120.479,-125.804,-127.876,-124.724,-126.0,-118.494,-120.437,-121.94,-127.732,-129.035,-134.016,-134.152,-135.155,-132.271,-132.266,-127.175,-119.01,-111.155,-101.198,-122.427,-126.151,-129.229,-126.167,-125.984,-115.982,-118.81,-121.669,-129.922,-130.701,-132.571,-133.172,-134.518,-131.944,-131.259,-126.827,-117.397,-111.699,-74.8217,-119.485,-128.343,-127.061,-123.617,-124.318,-115.969,-120.769,-119.5,-127.22,-129.316,-132.857,-132.665,-134.967,-131.134,-130.746,-125.363
-117.407,-122.085,-104.655,-120.687,-130.729,-135.36,-127.878,-131.745,-122.459,-113.721,-102.328,-120.491,-129.236,-133.05,-133.62,-141.029,-133.348,-136.644,-134.244,-124.66,-123.893,-109.904,-116.963,-125.616,-131.393,-130.448,-131.7,-124.003,-117.037,-106.564,-121.144,-125.428,-133.434,-135.025,-136.954,-135.609,-136.278,-132.923,-124.629,-123.799,-106.4,-118.521,-126.238,-132.295,-131.403,-131.434,-121.603,-113.036,-106.199,-123.545,-127.82,-131.718,-134.39,-136.414,-135.295,-135.634,-132.675,-123.776,-124.001,-113.501,-114.997,-128.297,-130.695,-129.705,-130.276,-123.386,-115.864,-99.1305,-119.893,-126.674,-132.284,-133.836,-137.025,-134.766,-135.182,-131.695
-124.148,-120.055,-102.188,-124.455,-132.43,-134.946,-124.651,-122.438,-111.998,-106.691,-104.984,-128.311,-119.093,-138.491,-137.158,-139.05,-138.938,-133.701,-127.526,-125.477,-122.434,-109.95,-121.196,-127.903,-131.98,-130.272,-129.807,-119.865,-111.256,-113.289,-125.081,-128.449,-135.051,-136.138,-137.619,-135.778,-135.967,-131.71,-125.428,-122.007,-102.908,-122.622,-128.386,-132.942,-131.282,-129.359,-116.623,-105.906,-114.06,-126.807,-130.424,-133.544,-135.452,-137.089,-135.495,-135.176,-131.655,-124.484,-122.4,-110.544,-119.773,-130.261,-131.322,-129.505,-128.045,-119.329,-110.45,-108.486,-124.078,-129.383,-133.997,-134.958,-137.59,-134.902,-134.784,-130.559
-116.547,-115.917,-104.553,-109.751,-122.568,-130.157,-125.007,-135.288,-127.883,-118.758,-120.314,-122.128,-124.822,-133.253,-139.509,-137.602,-135.597,-135.425,-135.461,-116.505,-118.453,-97.8574,-110.571,-120.404,-126.62,-125.681,-130.221,-124.854,-123.305,-118.521,-122.929,-124.111,-130.994,-131.943,-133.893,-132.136,-133.27,-130.371,-116.456,-118.988,-105.876,-114.064,-121.064,-127.857,-126.908,-130.33,-122.966,-121.152,-117.33,-126.2,-126.352,-129.12,-131.011,-133.222,-131.735,-132.635,-129.709,-115.034,-118.89,-107.842,-108.645,-124.028,-125.664,-124.694,-129.102,-123.433,-123.012,-116.303,-122.469,-124.518,-129.58,-130.355,-133.921,-131.093,-132.009,-128.637
-116.167,-110.309,-103.61,-130.582,-132.09,-127.564,-128.583,-133.536,-99.8531,-108.596,-124.558,-125.017,-127.069,-137.926,-138.108,-144.108,-142.404,-135.792,-130.364,-126.557,-119.584,-115.426,-126.257,-130.768,-132.417,-129.415,-125.104,-107.438,-111.583,-122.683,-130.161,-132.295,-137.103,-137.423,-138.202,-135.498,-134.81,-128.649,-126.487,-118.354,-111.809,-127.5,-131.074,-133.467,-130.503,-124.211,-99.0911,-111.653,-123.202,-131.5,-133.795,-135.868,-136.644,-137.679,-135.269,-133.728,-129.028,-125.502,-119.184,-111.461,-125.366,-132.707,-131.834,-128.632,-122.411,-106.627,-113.447,-120.293,-129.484,-132.823,-136.162,-136.237,-138.005,-134.558,-133.451,-127.677
-124.877,-123.574,-107.501,-123.708,-127.98,-127.608,-132.199,-124.736,-107.364,-103.624,-116.796,-126.123,-140.424,-148.019,-133.935,-136.779,-139.721,-140.255,-132.064,-126.739,-121.036,-114.501,-125.363,-130.359,-132.672,-130.091,-126.866,-111.981,-107.849,-120.448,-129.011,-131.518,-136.786,-137.343,-138.318,-135.902,-135.462,-129.928,-126.676,-120.082,-109.864,-126.609,-130.709,-133.679,-131.136,-126.081,-106.139,-106.786,-121.134,-130.344,-133.124,-135.492,-136.605,-137.801,-135.661,-134.477,-130.191,-125.72,-120.759,-111.485,-124.361,-132.373,-132.079,-129.328,-124.496,-111.806,-109.668,-117.697,-128.242,-132.168,-135.831,-136.18,-138.173,-134.995,-134.176,-128.945
-105.193,-111.289,-109.644,-110.217,-118.109,-130.616,-126.163,-127.388,-121.026,-119.658,-120.597,-136.849,-125.172,-132.875,-135.992,-132.39,-127.362,-134.795,-124.699,-115.314,-112.635,-93.9865,-116.847,-122.911,-126.027,-123.577,-127.697,-122.237,-122.928,-121.659,-126.275,-127.109,-132.377,-132.587,-133.895,-131.265,-131.862,-127.937,-115.199,-113.237,-104.389,-119.311,-123.319,-127.475,-125.068,-127.879,-120.296,-121.177,-121.012,-128.903,-128.897,-130.774,-131.537,-133.207,-130.881,-131.013,-127.272,-113.207,-113.181,-98.2385,-115.821,-125.914,-125.069,-122.392,-126.443,-120.228,-122.98,-119.46,-125.865,-127.268,-131.083,-130.957,-133.766,-130.09,-130.388,-125.96
-106.233,-112.071,-109.467,-119.512,-131.002,-130.932,-128.386,-126.777,-117.463,-116.787,-124.229,-135.155,-128.471,-138.518,-133.076,-132.849,-130.25,-132.667,-119.835,-118.022,-108.201,-103.462,-121.11,-125.789,-127.108,-123.447,-125.18,-118.725,-121.834,-123.376,-128.47,-129.448,-133.995,-133.891,-134.732,-131.553,-131.445,-126.1,-117.896,-107.788,-106.182,-123.012,-126.083,-128.554,-125.013,-125.298,-116.611,-120.485,-123.078,-130.642,-131.015,-132.594,-132.85,-134.076,-131.221,-130.371,-125.667,-116.136,-108.366,-92.3297,-120.279,-128.265,-126.27,-122.243,-123.575,-115.93,-122.217,-121.192,-128.03,-129.608,-132.836,-132.353,-134.498,-130.352,-129.832,-124.097
-117.853,-113.354,-105.621,-127.829,-131.117,-139.398,-128.502,-132.084,-109.925,-109.583,-115.115,-131.075,-125.521,-141.978,-139.343,-138.584,-134.139,-134.435,-127.645,-125.23,-118.497,-111.963,-124.61,-129.568,-131.605,-128.728,-125.817,-111.548,-112.531,-121.256,-129.047,-131.223,-136.31,-136.705,-137.613,-134.986,-134.516,-128.74,-125.158,-117.393,-107.232,-125.993,-129.905,-132.693,-129.865,-125.155,-105.822,-111.334,-121.68,-130.577,-132.817,-135.004,-135.906,-137.07,-134.734,-133.479,-128.944,-124.089,-118.181,-107.25,-123.622,-131.658,-130.977,-127.894,-123.419,-109.971,-113.782,-118.564,-128.351,-131.77,-135.319,-135.472,-137.438,-134.021,-133.148,-127.593
-125.34,-124.86,-121.656,-124.078,-136.108,-137.324,-127.61,-126.908,-109.777,-98.4994,-117.209,-132.873,-123.423,-144.236,-138.224,-129.615,-138.91,-136.257,-132.83,-127.382,-122.035,-115.662,-125.757,-130.731,-133.129,-130.658,-127.32,-112.454,-105.245,-120.225,-129.055,-131.689,-137.012,-137.629,-138.627,-136.291,-135.861,-130.425,-127.323,-121.134,-111.249,-126.94,-131.084,-134.103,-131.666,-126.494,-106.918,-104.5,-121.028,-130.291,-133.293,-135.726,-136.917,-138.12,-136.056,-134.896,-130.71,-126.41,-121.771,-113.148,-124.76,-132.706,-132.551,-129.922,-124.975,-112.78,-107.508,-117.504,-128.26,-132.379,-136.074,-136.496,-138.492,-135.409,-134.607,-129.505
-113.411,-108.02,-106.67,-121.043,-124.454,-133.45,-125.209,-120.473,-112.825,-116.097,-120.562,-131.022,-132.772,-139.571,-131.554,-138.157,-132.127,-126.386,-128.494,-119.268,-108.564,-105.374,-122.04,-126.596,-127.745,-123.971,-124.603,-117.337,-121.142,-123.534,-128.885,-129.985,-134.479,-134.375,-135.146,-131.927,-131.641,-125.914,-119.15,-107.575,-106.502,-123.83,-126.881,-129.148,-125.494,-124.635,-115.044,-119.894,-123.333,-130.942,-131.523,-133.117,-133.361,-134.506,-131.614,-130.523,-125.611,-117.532,-108.464,-93.4307,-121.211,-128.963,-126.952,-122.816,-122.818,-114.262,-121.63,-121.322,-128.421,-130.181,-133.356,-132.883,-134.899,-130.749,-130.026,-124.0
-124.611,-121.067,-112.72,-129.047,-129.465,-142.407,-129.909,-130.966,-111.904,-101.453,-117.825,-122.701,-130.006,-135.214,-132.397,-143.676,-141.915,-127.433,-131.471,-126.838,-123.389,-113.406,-123.127,-129.209,-132.879,-131.067,-129.724,-118.786,-106.651,-114.5,-126.171,-129.562,-135.876,-136.916,-138.289,-136.41,-136.438,-131.966,-126.79,-122.854,-107.828,-124.36,-129.654,-133.804,-132.038,-129.152,-115.291,-99.2346,-115.658,-127.563,-131.423,-134.446,-136.256,-137.78,-136.147,-135.622,-132.023,-125.906,-123.293,-113.071,-121.868,-131.389,-132.264,-130.34,-127.845,-118.66,-105.738,-110.385,-125.172,-130.489,-134.881,-135.79,-138.244,-135.56,-135.271,-130.937
-121.893,-117.083,-98.4213,-121.926,-135.047,-125.21,-128.293,-124.331,-108.709,-113.534,-104.74,-127.321,-131.614,-134.535,-136.115,-138.442,-133.253,-126.046,-135.694,-124.766,-119.029,-109.587,-123.313,-128.792,-131.395,-128.821,-126.951,-114.543,-112.211,-119.451,-127.928,-130.314,-135.785,-136.342,-137.413,-134.98,-134.732,-129.44,-124.697,-118.166,-103.046,-124.776,-129.17,-132.471,-129.949,-126.403,-109.917,-109.911,-119.871,-129.57,-132.013,-134.413,-135.557,-136.866,-134.713,-133.766,-129.525,-123.615,-118.824,-105.574,-122.203,-131.0,-130.742,-127.983,-124.797,-113.26,-112.994,-116.378,-127.176,-130.934,-134.762,-135.1,-137.277,-134.025,-133.403,-128.237
