0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
-160.962,-148.875,-142.082,-142.841,-143.011,-137.787,-142.11,-144.252,-122.597,-150.413,-152.562,-135.326,-157.311,-152.99,-148.879,-157.521,-152.252,-139.87,-143.827,-153.006,-143.261,-146.255,-133.363,-138.342,-111.277,-112.569,-89.2526,-128.916,-131.725,-143.713,-134.939,-161.163,-158.877,-145.264,-150.491,-157.065,-152.814,-158.785,-164.117,-159.582,-158.924,-164.872,-160.603,-160.458,-152.701,-153.834,-168.333,-148.041,-170.451,-155.43,-161.312,-161.794,-159.609,-154.444,-149.507,-146.861,-158.977,-153.02,-153.02,-141.686,-146.298,-146.298,-132.664,-140.419,-145.302,-140.232,-146.965,-152.171,-148.45,-157.906,-157.906,-147.701,-158.902,-158.902,-146.874,-152.085,-152.085,-138.907,-143.968,-138.957,-138.784,-98.9356,-115.107,-113.703,-119.976,-134.617,-134.617,-139.497,-150.061,-150.061,-118.85,-157.192,-157.192,-154.463,-157.937,-153.06,-162.099,-162.099,-154.476,-162.705,-162.705,-151.863,-163.065,-163.065,-150.84,-158.753,-158.753,-145.805,-157.273,-157.273,-144.887,-146.633,-146.633,-146.633,-148.426,-148.426,-137.206,-144.382,-144.382,-130.684,-136.365,-140.356,-133.516,-150.625,-151.606,-144.155,-158.176,-158.176,-148.067,-156.666,-156.666,-144.651,-152.635,-152.635,-139.384,-142.368,-139.765,-134.808,-120.229,-120.229,-104.516,-127.516,-141.432,-141.432,-140.408,-151.715,-151.715,-147.632,-156.007,-156.007,-153.827,-158.587,-155.042,-161.222,-161.222,-153.165,-160.58,-160.58,-149.404,-161.235,-131.169,-148.893,-158.886,-158.886,-145.959,-158.377,-158.377,-146.63,-148.883,-148.883,-148.883,-151.947,-151.947,-140.954,-143.635,-143.635,-129.923,-132.169,-139.023,-134.706,-149.204,-153.555,-149.106,-156.751,-156.751,-147.542,-156.392,-156.392,-144.106,-154.869,-154.869,-141.73,-144.163,-142.945,-135.922,-72.2194,-92.2448,-92.2448,-87.9916,-135.331,-135.331,-140.064,-119.506,-150.535,-149.549,-157.155,-157.127,-155.379,-158.871,-154.083,-162.2,-162.2,-153.958,-161.918,-161.918,-151.402,-162.695,-162.695,-150.251,-158.633,-158.633,-145.659,-158.451,-158.451,-146.065,-148.728,-148.728,-148.728
-161.727,-145.306,-151.681,-135.675,-144.334,-131.998,-132.934,-139.633,-139.595,-150.352,-149.364,-139.75,-150.017,-161.694,-147.136,-160.533,-160.62,-151.121,-146.677,-148.815,-133.694,-126.774,-125.063,-109.446,-118.883,-130.456,-132.185,-140.891,-144.171,-137.768,-148.843,-149.324,-151.986,-159.171,-148.962,-162.468,-157.723,-150.03,-154.663,-162.791,-160.055,-144.906,-161.653,-160.756,-151.058,-156.332,-164.153,-147.88,-147.309,-149.632,-142.458,-152.704,-152.554,-141.013,-137.947,-138.098,-148.353,-152.752,-152.752,-144.409,-141.785,-141.785,-96.7278,-139.07,-148.784,-148.784,-145.885,-154.465,-154.465,-157.927,-157.927,-150.132,-158.085,-158.085,-147.448,-148.602,-148.602,-135.239,-132.911,-123.881,-129.351,-122.158,-136.882,-136.882,-130.908,-144.74,-144.74,-142.077,-153.951,-153.951,-149.619,-159.314,-159.314,-152.804,-159.243,-157.755,-160.006,-162.6,-157.264,-162.413,-162.413,-153.038,-162.206,-162.206,-150.792,-156.973,-156.973,-144.387,-154.202,-154.202,-141.16,-140.496,-140.496,-140.496,-146.142,-148.675,-142.032,-138.932,-138.932,-125.408,-134.375,-144.867,-144.867,-147.092,-153.092,-150.396,-158.22,-158.22,-150.503,-155.855,-155.855,-145.588,-150.131,-150.131,-106.518,-128.986,-123.907,-119.872,-119.15,-133.758,-133.758,-135.224,-148.726,-148.726,-143.279,-155.442,-155.442,-148.257,-158.373,-158.373,-152.74,-160.034,-159.825,-159.452,-161.68,-155.981,-160.179,-160.179,-150.612,-160.256,-160.256,-148.81,-157.168,-157.168,-144.648,-155.248,-155.248,-142.724,-143.361,-143.361,-143.361,-151.104,-151.954,-144.449,-137.763,-137.763,-124.12,-133.141,-144.849,-144.849,-147.691,-155.485,-155.485,-155.243,-157.165,-150.908,-155.385,-155.385,-144.683,-152.298,-152.298,-139.331,-132.891,-131.1,-122.67,-118.188,-133.368,-133.368,-131.653,-145.379,-145.379,-142.508,-154.302,-154.302,-149.738,-159.228,-159.228,-153.795,-160.099,-158.509,-160.88,-162.576,-156.503,-161.735,-161.735,-152.892,-161.684,-161.684,-149.926,-156.722,-156.722,-143.988,-155.635,-155.635,-142.664,-143.352,-143.352,-143.352
-163.312,-155.997,-132.938,-151.025,-146.895,-140.993,-145.149,-118.45,-140.701,-154.989,-155.65,-161.307,-157.354,-162.667,-132.555,-155.884,-163.836,-141.659,-163.787,-162.584,-150.373,-146.759,-144.395,-140.952,-140.15,-124.541,-125.4,-134.818,-132.36,-149.066,-145.989,-161.829,-153.914,-144.536,-143.251,-162.069,-153.588,-166.095,-162.878,-159.979,-165.277,-161.717,-171.455,-175.942,-140.442,-169.157,-156.328,-156.686,-162.756,-163.825,-150.776,-147.815,-155.494,-143.784,-142.727,-144.357,-161.999,-156.857,-156.857,-145.397,-151.655,-151.655,-138.332,-149.98,-150.235,-142.157,-153.338,-155.353,-149.018,-160.757,-160.757,-150.205,-161.687,-161.687,-149.716,-155.944,-155.944,-142.857,-147.031,-147.031,-136.677,-134.967,-134.967,-122.498,-131.912,-139.105,-135.209,-145.217,-152.437,-151.246,-153.545,-159.117,-156.531,-159.054,-160.316,-153.779,-164.168,-164.168,-155.766,-164.902,-164.902,-153.914,-165.254,-165.254,-153.102,-161.506,-161.506,-148.705,-159.956,-159.956,-147.311,-150.393,-150.393,-150.393,-153.334,-153.334,-141.889,-150.243,-150.243,-136.828,-147.103,-147.103,-137.516,-155.36,-155.36,-146.485,-160.977,-160.977,-150.503,-159.829,-159.829,-147.872,-156.529,-156.529,-143.542,-146.558,-146.558,-134.92,-138.486,-138.486,-125.045,-133.378,-143.295,-143.295,-144.939,-153.484,-153.484,-152.124,-158.007,-155.698,-158.166,-160.748,-155.286,-163.433,-163.433,-154.649,-163.08,-163.08,-151.803,-163.67,-163.67,-151.425,-161.625,-161.625,-148.848,-160.742,-160.742,-148.499,-151.961,-151.961,-151.961,-155.99,-155.99,-144.755,-149.701,-149.701,-136.252,-145.618,-145.792,-137.121,-155.13,-156.577,-149.912,-159.715,-159.715,-149.879,-159.609,-159.609,-147.437,-158.247,-158.247,-145.262,-148.128,-148.128,-136.511,-133.68,-133.68,-119.288,-127.637,-137.37,-136.544,-145.639,-152.855,-151.716,-153.892,-159.136,-156.173,-159.718,-161.114,-154.726,-164.302,-164.302,-155.407,-164.201,-164.201,-153.47,-164.927,-164.927,-152.583,-161.385,-161.385,-148.542,-160.967,-160.967,-148.347,-151.988,-151.988,-151.988
-144.085,-150.208,-139.683,-136.208,-143.676,-128.174,-129.162,-145.984,-153.495,-149.053,-154.287,-147.818,-165.845,-163.572,-164.981,-153.985,-157.813,-157.151,-146.433,-156.0,-143.182,-128.362,-124.903,-123.717,-112.491,-138.537,-134.079,-137.282,-139.597,-139.471,-115.343,-153.554,-147.986,-143.276,-151.608,-159.881,-168.161,-161.59,-167.525,-161.741,-157.183,-162.648,-160.501,-162.312,-153.443,-171.458,-161.16,-151.752,-152.451,-159.076,-142.587,-151.695,-142.868,-136.473,-157.142,-142.839,-149.368,-153.911,-153.911,-145.454,-143.997,-143.997,-131.16,-140.999,-149.853,-149.853,-147.286,-155.261,-155.261,-158.769,-158.769,-150.859,-158.937,-158.937,-148.353,-149.992,-149.992,-136.827,-132.539,-127.871,-124.255,-123.155,-137.438,-137.438,-131.449,-145.054,-145.054,-143.068,-154.482,-154.482,-150.56,-159.836,-159.836,-153.904,-159.903,-157.904,-160.9,-163.203,-157.655,-163.066,-163.066,-153.68,-162.861,-162.861,-151.512,-157.838,-157.838,-145.364,-155.041,-155.041,-141.965,-141.922,-141.922,-141.922,-148.255,-150.106,-143.116,-141.549,-141.549,-128.54,-136.782,-146.177,-146.177,-148.728,-154.086,-150.76,-159.046,-159.046,-151.21,-156.832,-156.832,-146.604,-151.475,-151.475,-139.127,-130.159,-130.159,-117.299,-122.346,-135.383,-135.383,-135.634,-148.968,-148.968,-144.077,-155.87,-155.87,-149.221,-158.903,-158.903,-153.764,-160.635,-159.862,-160.395,-162.323,-156.42,-160.928,-160.928,-151.358,-160.995,-160.995,-149.624,-158.026,-158.026,-145.619,-155.938,-155.938,-143.256,-144.344,-144.344,-144.344,-152.773,-153.153,-145.45,-140.566,-140.566,-127.491,-135.268,-145.981,-145.981,-149.043,-156.269,-155.571,-156.483,-158.021,-151.534,-156.391,-156.391,-145.754,-153.432,-153.432,-140.624,-134.166,-134.166,-88.9957,-118.782,-133.754,-133.754,-131.671,-145.442,-145.442,-143.492,-154.829,-154.829,-150.701,-159.765,-159.765,-154.839,-160.727,-158.66,-161.764,-163.189,-156.944,-162.413,-162.413,-153.532,-162.355,-162.355,-150.672,-157.589,-157.589,-144.964,-156.402,-156.402,-143.396,-144.458,-144.458,-144.458
-143.935,-149.925,-128.77,-134.454,-133.664,-116.571,-125.348,-127.169,-146.588,-158.875,-138.045,-148.056,-154.446,-156.295,-149.533,-151.641,-154.922,-137.191,-149.735,-146.336,-138.041,-131.86,-130.559,-136.86,-115.807,-126.925,-123.788,-134.915,-142.027,-140.382,-136.414,-149.79,-155.824,-156.662,-164.621,-163.387,-161.214,-163.224,-153.913,-155.331,-154.909,-160.868,-151.295,-161.787,-150.408,-161.636,-160.168,-149.166,-150.097,-152.571,-141.831,-152.196,-147.184,-142.013,-144.463,-142.76,-147.791,-150.352,-150.352,-140.863,-139.103,-139.103,-124.672,-134.755,-145.187,-145.187,-143.109,-152.005,-152.005,-156.195,-156.195,-147.63,-156.687,-156.687,-145.333,-147.373,-147.373,-133.779,-139.089,-127.992,-139.089,-118.914,-132.873,-132.873,-128.131,-141.947,-141.947,-139.26,-151.695,-151.695,-147.562,-157.574,-157.574,-151.036,-157.452,-155.763,-159.073,-161.229,-155.443,-161.238,-161.238,-151.292,-161.261,-161.261,-149.384,-155.996,-155.996,-143.036,-153.931,-153.931,-141.357,-140.984,-140.984,-140.984,-144.041,-145.255,-137.176,-135.823,-135.823,-120.958,-128.51,-140.168,-140.168,-144.532,-150.397,-147.183,-156.516,-156.516,-148.047,-154.162,-154.162,-143.022,-148.423,-148.423,-135.092,-135.676,-125.587,-134.814,-110.117,-126.339,-126.339,-132.906,-146.48,-146.48,-140.844,-153.472,-153.472,-146.057,-156.54,-156.54,-150.96,-158.331,-158.073,-158.521,-160.235,-154.035,-158.835,-158.835,-148.604,-159.183,-159.183,-147.207,-156.174,-156.174,-143.26,-155.296,-155.296,-143.526,-144.248,-144.248,-144.248,-149.32,-149.32,-140.635,-134.462,-134.462,-119.415,-127.408,-140.399,-140.399,-145.202,-153.179,-153.179,-154.086,-155.24,-148.25,-153.717,-153.717,-142.147,-151.127,-151.127,-137.785,-137.66,-129.877,-134.084,-117.625,-129.955,-129.955,-130.051,-143.204,-143.204,-139.743,-152.085,-152.085,-147.676,-157.469,-157.469,-152.141,-158.408,-156.618,-160.075,-161.226,-154.663,-160.463,-160.463,-151.016,-160.772,-160.772,-148.582,-155.805,-155.805,-142.763,-155.373,-155.373,-142.816,-143.923,-143.923,-143.923
-161.28,-153.693,-148.242,-139.871,-145.875,-136.916,-146.411,-146.28,-144.173,-150.095,-161.703,-158.032,-166.267,-163.531,-151.333,-156.975,-155.283,-150.788,-153.9,-158.975,-137.743,-142.372,-143.628,-126.873,-137.923,-139.244,-129.922,-138.696,-130.665,-143.433,-141.772,-146.377,-158.553,-149.15,-164.702,-149.057,-152.445,-159.676,-161.587,-167.429,-165.127,-161.364,-163.173,-159.219,-159.962,-161.546,-162.693,-152.221,-154.297,-158.949,-153.943,-148.567,-155.638,-146.844,-148.169,-146.598,-151.313,-157.132,-157.132,-147.722,-150.033,-150.033,-137.516,-147.261,-152.606,-149.092,-151.858,-157.295,-154.388,-161.166,-161.166,-152.399,-161.512,-161.512,-150.677,-154.368,-154.368,-141.531,-140.023,-140.023,-126.686,-131.616,-140.326,-138.818,-134.874,-145.896,-145.896,-146.34,-155.671,-155.671,-153.592,-161.09,-161.09,-157.589,-161.636,-157.583,-164.114,-164.885,-158.243,-165.026,-165.026,-155.234,-164.948,-164.948,-153.532,-160.66,-160.66,-148.307,-158.192,-158.192,-145.2,-147.316,-147.316,-147.316,-153.909,-153.909,-145.236,-148.394,-148.394,-135.79,-144.588,-149.605,-145.346,-154.123,-156.711,-150.956,-161.399,-161.399,-152.702,-159.708,-159.708,-149.109,-155.511,-155.511,-143.29,-140.391,-140.391,-126.269,-135.753,-140.913,-135.256,-137.692,-149.315,-149.315,-146.67,-156.741,-156.741,-152.318,-160.16,-160.16,-157.163,-162.185,-159.201,-163.791,-164.123,-157.138,-163.161,-163.161,-153.169,-163.321,-163.321,-151.878,-160.818,-160.818,-148.52,-158.791,-158.791,-145.974,-148.779,-148.779,-148.779,-156.435,-156.435,-147.509,-116.481,-147.759,-135.124,-142.492,-148.98,-146.302,-153.482,-158.291,-154.773,-160.397,-160.397,-152.677,-159.37,-159.37,-148.454,-157.055,-157.055,-144.462,-142.623,-142.623,-128.817,-129.796,-137.608,-134.054,-133.359,-145.438,-145.438,-146.726,-156.01,-156.01,-153.813,-161.066,-160.89,-158.348,-162.382,-158.363,-135.189,-164.924,-157.709,-164.416,-164.416,-155.02,-164.516,-164.516,-152.818,-160.449,-160.449,-147.969,-159.312,-159.312,-146.368,-149.023,-149.023,-149.023
-148.702,-143.337,-143.398,-126.108,-131.013,-117.572,-133.681,-143.903,-133.983,-139.72,-149.816,-137.309,-159.085,-141.582,-136.479,-158.317,-166.177,-145.655,-151.283,-152.446,-137.808,-148.915,-123.531,-139.895,-115.888,-128.67,-129.335,-132.027,-141.957,-139.209,-146.401,-150.914,-151.002,-144.039,-151.382,-159.968,-156.867,-156.529,-147.452,-155.487,-158.511,-148.029,-163.818,-155.683,-149.556,-159.955,-169.448,-156.138,-149.916,-152.33,-145.296,-157.585,-152.481,-147.608,-141.401,-142.338,-149.228,-149.989,-149.989,-140.243,-138.97,-138.97,-124.524,-133.996,-144.496,-144.496,-142.664,-151.56,-151.56,-155.931,-155.931,-147.191,-156.503,-156.503,-145.016,-147.338,-147.338,-133.786,-140.021,-128.882,-140.021,-118.761,-132.215,-132.215,-127.67,-141.405,-141.405,-138.754,-151.264,-151.264,-147.226,-157.26,-157.26,-150.788,-157.145,-155.35,-158.986,-161.01,-155.104,-161.071,-161.071,-151.008,-161.146,-161.146,-149.189,-155.909,-155.909,-142.906,-153.99,-153.99,-141.533,-141.3,-141.3,-141.3,-143.922,-144.691,-136.235,-135.742,-135.742,-120.953,-127.399,-139.217,-139.217,-144.18,-149.926,-146.509,-156.257,-156.257,-147.615,-153.934,-153.934,-142.625,-148.269,-148.269,-134.848,-136.78,-126.517,-136.656,-108.917,-124.951,-124.951,-132.49,-146.038,-146.038,-140.406,-153.097,-153.097,-145.69,-156.207,-156.207,-150.698,-158.037,-157.7,-158.441,-160.005,-153.675,-158.646,-158.646,-148.28,-159.053,-159.053,-146.986,-156.082,-156.082,-143.12,-155.396,-124.804,-143.777,-144.557,-144.557,-144.557,-148.907,-148.907,-139.94,-134.416,-134.416,-119.5,-126.298,-139.493,-139.493,-144.82,-152.769,-152.714,-154.005,-154.933,-147.758,-153.5,-153.5,-141.769,-151.049,-151.049,-137.688,-138.574,-130.432,-135.743,-118.475,-127.795,-129.611,-129.819,-142.786,-142.786,-139.247,-151.663,-151.663,-147.341,-157.153,-157.153,-151.911,-158.12,-156.229,-160.015,-161.014,-154.328,-160.278,-160.278,-150.704,-160.666,-160.666,-148.405,-155.732,-125.17,-142.66,-155.422,-155.422,-142.967,-144.195,-144.195,-144.195
-147.187,-149.097,-135.298,-144.686,-138.258,-131.047,-143.073,-154.687,-147.855,-152.276,-152.736,-152.789,-155.341,-149.54,-150.511,-158.511,-166.521,-149.916,-144.384,-150.49,-146.957,-136.017,-132.142,-120.28,-123.79,-137.661,-134.866,-143.9,-146.605,-150.951,-145.069,-157.155,-141.34,-160.392,-164.089,-164.981,-149.042,-161.315,-158.849,-163.558,-162.115,-165.119,-151.693,-165.064,-159.865,-173.236,-157.312,-148.056,-158.932,-151.793,-138.607,-157.124,-158.974,-152.997,-111.917,-140.994,-147.161,-155.325,-155.325,-147.222,-146.167,-146.167,-134.158,-143.314,-151.632,-151.632,-148.927,-156.562,-156.513,-159.829,-159.829,-152.156,-159.901,-159.901,-149.628,-151.294,-151.294,-138.518,-131.258,-131.258,-118.224,-127.151,-140.265,-140.265,-133.683,-146.727,-146.727,-144.698,-155.67,-155.67,-151.805,-160.784,-160.784,-155.074,-160.908,-158.787,-161.681,-164.03,-158.566,-163.848,-163.848,-154.686,-163.57,-163.57,-152.453,-158.692,-158.692,-146.477,-155.701,-155.701,-142.596,-142.995,-142.995,-142.995,-149.909,-151.92,-145.252,-144.083,-144.083,-132.073,-139.693,-148.377,-148.377,-150.349,-155.523,-152.146,-160.089,-160.089,-152.484,-157.952,-157.952,-148.079,-152.837,-152.837,-140.963,-131.12,-131.12,-115.795,-127.804,-139.154,-139.154,-137.303,-150.251,-150.251,-145.508,-156.917,-156.917,-150.535,-159.892,-159.892,-154.915,-161.587,-160.615,-161.196,-163.194,-157.397,-161.817,-161.817,-152.507,-161.794,-161.794,-150.687,-158.88,-158.88,-146.736,-156.4,-156.4,-143.504,-144.92,-144.92,-144.92,-153.99,-154.652,-147.269,-143.264,-143.264,-131.267,-138.199,-148.118,-148.118,-150.562,-157.507,-156.544,-157.491,-159.15,-152.835,-157.52,-157.52,-147.254,-154.526,-154.526,-142.053,-134.95,-134.95,-120.383,-123.64,-137.164,-137.164,-133.404,-146.852,-146.852,-145.094,-155.998,-155.998,-151.953,-160.723,-160.723,-155.946,-161.684,-159.504,-162.494,-164.014,-157.884,-163.241,-163.241,-154.58,-163.064,-163.064,-151.61,-158.428,-158.428,-146.046,-157.002,-157.002,-143.959,-145.203,-145.203,-145.203
-146.059,-149.721,-146.876,-152.321,-136.512,-144.687,-134.334,-150.321,-125.354,-150.171,-164.1,-158.683,-153.053,-142.582,-139.109,-158.794,-158.672,-148.273,-145.945,-149.11,-143.116,-156.489,-138.885,-137.158,-124.665,-136.426,-121.676,-119.933,-134.984,-135.07,-129.501,-142.306,-148.022,-147.657,-156.374,-161.445,-151.428,-152.525,-149.757,-162.563,-168.017,-149.692,-152.085,-146.908,-162.716,-173.141,-165.981,-148.16,-172.24,-162.219,-144.314,-162.464,-159.249,-151.331,-144.942,-149.353,-153.929,-152.671,-152.671,-140.345,-147.798,-147.798,-134.869,-141.317,-142.736,-134.399,-147.051,-150.37,-144.592,-157.439,-157.439,-146.307,-158.863,-158.863,-146.36,-153.139,-153.139,-140.433,-147.529,-141.941,-143.567,-109.919,-103.286,-95.2106,-108.13,-124.729,-124.729,-137.156,-147.216,-147.216,-148.482,-155.612,-154.702,-154.826,-156.801,-150.557,-161.451,-161.451,-152.894,-162.462,-162.462,-151.033,-163.106,-163.106,-150.591,-159.164,-159.164,-146.222,-158.242,-158.242,-146.372,-148.601,-148.601,-148.601,-147.88,-147.88,-135.238,-146.256,-146.256,-133.553,-137.401,-137.401,-94.0372,-150.296,-150.296,-140.945,-157.701,-157.701,-146.666,-156.598,-156.598,-144.015,-153.302,-153.302,-140.142,-146.134,-142.244,-140.268,-124.499,-124.499,-109.331,-121.018,-135.738,-135.738,-137.972,-149.074,-149.074,-146.645,-154.263,-153.902,-153.862,-157.391,-152.519,-160.581,-160.581,-151.564,-160.359,-160.359,-148.568,-161.306,-161.306,-148.666,-159.271,-159.271,-146.324,-159.411,-159.411,-148.241,-150.718,-150.718,-150.718,-151.462,-151.462,-139.292,-145.673,-145.673,-133.082,-132.916,-134.859,-125.239,-149.526,-151.993,-145.689,-156.07,-156.07,-145.704,-156.415,-156.415,-143.648,-155.578,-155.578,-142.646,-147.494,-144.756,-140.856,-121.561,-110.978,-114.672,-110.729,-93.65,-126.812,-137.828,-147.787,-147.787,-148.835,-155.598,-154.175,-155.701,-157.794,-151.72,-161.618,-161.618,-152.488,-161.609,-161.609,-150.425,-162.804,-162.804,-150.135,-159.103,-159.103,-146.192,-159.335,-159.335,-147.412,-150.492,-150.492,-150.492
-139.863,-156.588,-140.086,-140.616,-146.109,-127.494,-143.348,-130.292,-124.972,-151.776,-164.695,-150.908,-155.581,-160.593,-151.731,-147.387,-164.009,-145.991,-144.352,-141.949,-152.883,-141.261,-138.334,-138.514,-127.197,-102.267,-129.477,-127.887,-131.68,-130.101,-146.983,-138.847,-152.036,-139.712,-158.536,-150.976,-151.025,-155.342,-157.042,-156.178,-162.765,-144.306,-166.115,-163.215,-139.927,-163.395,-161.529,-148.522,-156.426,-160.115,-152.517,-162.141,-155.757,-144.625,-149.011,-152.909,-145.274,-151.138,-151.138,-138.901,-145.704,-145.704,-132.845,-136.364,-140.776,-134.392,-144.31,-149.349,-145.076,-156.384,-156.384,-145.47,-157.807,-157.807,-145.317,-151.65,-151.65,-138.988,-146.736,-139.17,-145.086,-110.847,-91.3774,-110.847,-112.927,-128.591,-128.591,-135.573,-146.964,-146.964,-147.011,-155.179,-155.179,-152.938,-156.056,-150.698,-160.765,-160.765,-152.632,-161.673,-161.673,-150.357,-162.296,-162.296,-149.782,-158.11,-158.11,-145.129,-157.223,-157.223,-145.492,-147.267,-147.267,-147.267,-145.776,-145.776,-133.225,-144.008,-144.008,-131.503,-131.483,-101.498,-124.563,-148.878,-148.878,-140.347,-156.669,-156.669,-145.861,-155.377,-155.377,-142.803,-151.766,-151.766,-138.538,-145.033,-138.811,-141.345,-115.774,-106.861,-104.394,-123.05,-137.608,-105.417,-137.024,-149.071,-149.071,-145.125,-153.837,-153.837,-152.155,-156.758,-152.885,-159.831,-159.831,-151.219,-159.439,-159.439,-147.74,-160.394,-160.394,-147.743,-158.222,-158.222,-145.235,-158.515,-158.515,-147.565,-149.62,-149.62,-149.62,-149.827,-149.827,-137.8,-143.371,-143.371,-131.044,-124.431,-131.633,-125.401,-146.977,-151.009,-145.956,-154.982,-154.982,-144.982,-155.166,-155.166,-142.381,-154.268,-154.268,-141.312,-146.358,-141.421,-141.521,-121.282,-104.021,-121.282,-118.264,-131.804,-131.804,-136.269,-147.529,-147.529,-147.305,-155.132,-155.132,-153.939,-157.101,-151.871,-160.908,-160.908,-152.141,-160.79,-160.79,-149.755,-161.972,-161.972,-149.288,-158.049,-158.049,-145.106,-158.378,-158.378,-146.572,-149.319,-149.319,-149.319
-147.858,-141.708,-146.279,-148.841,-140.979,-137.688,-136.972,-155.453,-140.324,-151.597,-162.111,-149.291,-164.135,-152.093,-154.018,-154.354,-157.323,-144.036,-153.653,-157.949,-134.975,-135.304,-127.099,-121.187,-135.818,-125.53,-107.721,-140.916,-151.129,-136.463,-151.439,-152.924,-152.226,-156.355,-170.876,-156.091,-156.724,-158.335,-161.099,-171.622,-162.386,-161.372,-163.672,-162.001,-145.373,-167.142,-166.669,-158.677,-160.849,-159.371,-147.166,-163.43,-155.994,-145.851,-147.3,-152.993,-150.536,-156.74,-156.74,-148.009,-148.937,-148.937,-136.834,-146.028,-152.692,-150.78,-150.959,-157.369,-155.666,-160.89,-160.89,-152.689,-161.085,-161.085,-150.598,-153.403,-122.632,-140.713,-136.67,-136.67,-122.733,-130.355,-141.102,-141.102,-134.955,-146.858,-146.858,-146.06,-156.069,-156.069,-153.139,-161.266,-161.266,-156.767,-161.627,-158.426,-163.221,-164.764,-158.689,-164.742,-164.742,-155.308,-164.552,-164.552,-153.346,-160.045,-160.045,-147.838,-157.301,-157.301,-144.268,-145.81,-145.81,-145.81,-153.21,-153.534,-145.827,-147.19,-147.19,-135.057,-143.018,-149.671,-147.311,-152.817,-156.608,-121.433,-161.131,-161.131,-152.998,-159.261,-159.261,-149.09,-154.727,-154.727,-142.793,-137.345,-137.345,-122.717,-133.056,-141.03,-138.652,-138.043,-150.219,-150.219,-146.572,-157.184,-157.184,-151.886,-160.367,-160.367,-156.463,-162.222,-160.107,-162.827,-163.981,-157.573,-162.833,-162.833,-153.23,-162.885,-162.885,-151.677,-160.216,-160.216,-148.072,-157.883,-157.883,-144.986,-147.324,-147.324,-147.324,-156.075,-156.075,-147.923,-146.512,-146.512,-134.375,-141.21,-149.207,-148.649,-152.558,-158.323,-155.9,-159.601,-160.182,-153.15,-158.883,-158.883,-148.365,-156.265,-156.265,-143.829,-139.967,-139.967,-125.735,-127.768,-138.298,-138.298,-133.949,-146.633,-146.633,-146.443,-156.397,-156.397,-153.327,-161.227,-161.227,-157.563,-162.373,-159.168,-164.052,-164.776,-158.094,-164.147,-164.147,-155.155,-164.086,-164.086,-152.573,-159.807,-159.807,-147.45,-158.479,-158.479,-145.495,-147.626,-147.626,-147.626
